time,falcon_location,dove_location,falcon_id
28761.280743614556,5277.665139182672,5277.667076809492,0
28761.280743614556,5277.6651906013485,5277.663304516994,0
28761.280743614556,5277.661571042968,5277.663204649672,9
28956.05948813712,5277.665241210133,5277.663204649672,0
28956.05948813712,5277.661696946654,5277.663228777707,9
28959.201080790714,5277.665291225241,5277.663328645029,0
28959.201080790714,5277.665343169996,5277.663422782697,0
28959.201080790714,5277.665396762398,5277.663449750538,0
28959.201080790714,5277.643768005988,5277.663449750538,10
28959.201080790714,5277.6654229944725,5277.663355612869,0
28959.201080790714,5277.661802535639,5277.662775635858,9
28962.342673444302,5277.665453658584,5277.662253728796,0
28965.484266097894,5277.7290041614015,5277.662253728796,6
28968.625858751482,5277.59542996352,5277.662069376037,7
28971.76745140507,5277.6654776493415,5277.662069376037,0
28978.05063671225,5277.711108338306,5277.662238428874,6
28981.192229365843,5277.613112560198,5277.662219430378,7
28984.33382201943,5277.72004839031,5277.664678257048,11
29050.307267744818,5277.596312901222,5277.661805529496,7
29075.440008973535,5277.665480882518,5277.66173758466,0
29075.440008973535,5277.665491813416,5277.66131570083,0
29075.440008973535,5277.6655094618545,5277.66131570083,0
29075.440008973535,5277.661900178788,5277.661407506711,9
29188.53734450277,5277.5967765650785,5277.660909578232,7
29339.333791875077,5277.665440431402,5277.660909578232,0
29342.47538452867,5277.661918806899,5277.658820043398,9
29355.041755143026,5277.665397007603,5277.656951990267,0
29355.041755143026,5277.665367235556,5277.656951990267,0
29355.041755143026,5277.665349413177,5277.656951990267,0
29355.041755143026,5277.665342044522,5277.657866289582,0
29355.041755143026,5277.665343814857,5277.658678846589,0
29367.608125757386,5277.597213523368,5277.658678846589,7
29373.891311064566,5277.666501746713,5277.658678846589,16
29446.14794209713,5277.59756996505,5277.656986816533,7
29446.14794209713,5277.661843191003,5277.654207387866,9
29446.14794209713,5277.665218524622,5277.652629719974,0
29530.970943744054,5277.597877627465,5277.650938180973,7
29534.112536397646,5277.632162931659,5277.649406284595,16
29691.192169077134,5277.6617127091895,5277.6474952819,9
29694.333761730726,5277.665045289721,5277.647314041324,0
29706.900132345083,5277.664902359417,5277.647314041324,0
29706.900132345083,5277.664786012045,5277.647314041324,0
29706.900132345083,5277.664692976332,5277.649229352857,0
29706.900132345083,5277.664620376933,5277.650922877011,0
29710.041724998675,5277.67430264385,5277.652421373672,5
29710.041724998675,5277.666920771307,5277.653748367133,16
29710.041724998675,5277.763903746397,5277.655452553649,8
29713.183317652263,5277.744926311769,5277.657096656634,6
29713.183317652263,5277.7270330991805,5277.663421340461,6
29716.32491030585,5277.720675425125,5277.673290162677,12
29725.749688266624,5277.65747514419,5277.680089227119,5
29728.891280920212,5277.7265893637295,5277.683240661094,6
29728.891280920212,5277.633133765137,5277.683240661094,16
29738.31605888098,5277.535515556359,5277.683240661094,3
29779.15676337765,5277.7200129444,5277.683031860976,12
29785.439948684827,5277.664801645268,5277.677305332066,0
29851.413394410214,5277.66496862874,5277.671843631098,0
29851.413394410214,5277.74648721935,5277.671843631098,8
29854.554987063802,5277.644914218559,5277.671843631098,9
29854.554987063802,5277.665182721004,5277.6732079933745,0
29854.554987063802,5277.665378102126,5277.673691895908,0
29895.395691560472,5277.665556990985,5277.673691895908,0
29895.395691560472,5277.665721338408,5277.673691895908,0
29895.395691560472,5277.627114143636,5277.672799914905,10
29898.53728421406,5277.665809084019,5277.672023287737,0
29901.678876867652,5277.645298626759,5277.669246209544,9
29901.678876867652,5277.674822117209,5277.666775080745,5
29901.678876867652,5277.665877871244,5277.666142451618,0
29904.82046952124,5277.645660107619,5277.665546192613,9
29901.678876867652,5277.729204227657,5277.665546192613,8
29904.82046952124,5277.695116643187,5277.665546192613,8
29904.82046952124,5277.68499892762,5277.6680538846695,11
29904.82046952124,5277.627839058829,5277.669984970491,10
29904.82046952124,5277.667490950528,5277.669984970491,11
29911.10365482842,5277.636257224201,5277.669984970491,15
29911.10365482842,5277.581235994705,5277.669322372916,7
29917.3868401356,5277.598941203931,5277.667429999603,7
29920.52843278919,5277.562411894682,5277.661065426926,13
29920.52843278919,5277.645686410668,5277.653367555746,9
29920.52843278919,5277.66562494568,5277.647074361119,0
29920.52843278919,5277.66541196111,5277.645068282087,0
29923.670025442778,5277.665234030583,5277.645068282087,0
29923.670025442778,5277.611077318384,5277.644080316782,10
29923.670025442778,5277.665033576381,5277.645246769473,0
29923.670025442778,5277.628662200284,5277.645405387477,9
29923.670025442778,5277.6648413187795,5277.646373345045,0
29923.670025442778,5277.7085406402675,5277.646642944466,6
29923.670025442778,5277.664770345022,5277.646642944466,0
29926.81161809637,5277.599342233317,5277.647734214254,16
29926.81161809637,5277.629015698659,5277.647734214254,9
29933.09480340355,5277.664609543076,5277.648606132315,0
29929.953210749958,5277.66118404804,5277.649293000001,8
29929.953210749958,5277.640369405297,5277.648776635011,5
29933.09480340355,5277.629364295565,5277.648606132315,9
29933.09480340355,5277.611638756621,5277.647631124652,10
29936.23639605714,5277.6644041314585,5277.647631124652,0
29939.377988710727,5277.61564331053,5277.646004882554,11
29939.377988710727,5277.622166821706,5277.6441011673405,6
29939.377988710727,5277.6343008367685,5277.642494825135,16
29942.51958136432,5277.584837354866,5277.640974233915,15
29948.8027666715,5277.629501646003,5277.639592459084,9
29955.08595197868,5277.66407116308,5277.637812706244,0
29955.08595197868,5277.64044364978,5277.636559091315,5
29961.369137285856,5277.600249467497,5277.634859896433,16
29964.510729939448,5277.646616536981,5277.633849725702,0
29964.510729939448,5277.5591680190255,5277.633639223991,2
29967.652322593036,5277.612178721681,5277.633567841932,0
29970.793915246628,5277.633179949309,5277.629492711731,12
29973.935507900216,5277.612438682009,5277.625869898047,0
29970.793915246628,5277.623229109245,5277.625111408155,5
29977.077100553804,5277.612673320738,5277.624399103354,0
29989.643471168165,5277.53033368741,5277.624099520275,7
29992.785063821753,5277.59461427543,5277.6234326989525,10
30005.351434436114,5277.61934813244,5277.617800660073,15
30033.625768318423,5277.619164080973,5277.61266547202,15
30039.908953625603,5277.612751411191,5277.612556579709,0
30046.19213893278,5277.629361482442,5277.612556579709,9
30046.19213893278,5277.644370004255,5277.612556579709,8
30046.19213893278,5277.5867960096575,5277.613431596713,18
30049.333731586372,5277.52015148752,5277.613431596713,3
30105.882399350987,5277.611985716642,5277.613431596713,9
30105.882399350987,5277.612727572739,5277.610040846775,0
30112.165584658167,5277.612715357271,5277.606162002938,0
30118.448769965347,5277.530917111338,5277.605364045815,7
30127.873547926116,5277.618806777536,5277.604513397694,15
30149.864696501245,5277.622014804658,5277.60391276317,6
30347.785033677403,5277.601390213936,5277.602802697588,15
30360.35140429176,5277.611947886349,5277.602802697588,9
30630.528372500485,5277.611924021048,5277.602802697588,9
30633.669965154073,5277.612687884241,5277.603303015249,0
30639.953150461253,5277.531475006858,5277.603303015249,7
30687.0770402651,5277.628944410944,5277.603222027176,9
30687.0770402651,5277.612611637115,5277.602935231624,0
30690.218632918688,5277.612553717011,5277.602712393825,0
30687.0770402651,5277.661880404442,5277.602712393825,8
30693.36022557228,5277.612595750502,5277.602712393825,0
30721.634559454586,5277.532080698495,5277.602712393825,7
30822.16552436946,5277.611916269886,5277.602956817817,10
30825.30711702305,5277.612544600923,5277.603494089606,0
31434.77609181947,5277.628698489706,5277.605066505382,9
31441.05927712665,5277.532627647646,5277.603174238184,7
31532.165464080754,5277.60038955462,5277.602072553776,16
31632.696428995627,5277.612441607745,5277.601383316483,0
31642.121206956395,5277.533080605604,5277.5993807940995,7
31852.607914746914,5277.612264455835,5277.598525013792,0
31852.607914746914,5277.6229820078715,5277.598209772275,5
31852.607914746914,5277.612158743183,5277.598316680109,0
31852.607914746914,5277.612075412673,5277.598769161741,0
31852.607914746914,5277.6120116991915,5277.598769161741,0
31852.607914746914,5277.64489024663,5277.600216824912,8
31855.749507400502,5277.612026428537,5277.601499506246,0
31855.749507400502,5277.577125767066,5277.6030719225,9
31855.749507400502,5277.549966383265,5277.6030719225,15
31855.749507400502,5277.577566970647,5277.6030719225,10
31855.749507400502,5277.611898285855,5277.601109203542,0
31858.89110005409,5277.611795550025,5277.59869036551,0
31858.89110005409,5277.577502665814,5277.597924481079,9
31858.89110005409,5277.587208662147,5277.597261219982,4
31858.89110005409,5277.538985468489,5277.596395916981,3
31862.032692707682,5277.516259637406,5277.596327440824,7
31862.032692707682,5277.611483817685,5277.5927234033015,0
31865.17428536127,5277.611220982855,5277.588705332885,0
31868.315878014862,5277.611001064258,5277.588705332885,0
31887.1654339364,5277.516161863876,5277.586341955832,15
31918.581360472297,5277.516944144168,5277.583582089412,15
31987.696398851273,5277.5659670475225,5277.583582089412,16
32025.39551069435,5277.610606022703,5277.580184480737,0
32025.39551069435,5277.610271046904,5277.579863716747,0
32025.39551069435,5277.5777027685035,5277.57965198741,10
32028.537103347942,5277.577830260747,5277.579470135072,10
32173.05036541307,5277.471730828146,5277.579470135072,3
32198.18310664179,5277.577473184845,5277.579470135072,9
32198.18310664179,5277.609834380114,5277.57752951868,0
32198.18310664179,5277.609463604894,5277.576149169672,0
32201.32469929538,5277.609150673443,5277.576149169672,0
32201.32469929538,5277.6088885116305,5277.576149169672,0
32201.32469929538,5277.608670901258,5277.579745354319,0
32201.32469929538,5277.608492376546,5277.5829203245485,0
32201.32469929538,5277.569184040204,5277.585724932718,15
32204.46629194897,5277.608319238556,5277.587109390338,0
32204.46629194897,5277.6081798292935,5277.588272678877,0
32264.156552367174,5277.535129183268,5277.588272678877,15
32455.793704236152,5277.607989290238,5277.588602481996,0
32487.20963077205,5277.456821142604,5277.587507989996,3
32669.42200468026,5277.607647354622,5277.58661208051,0
32672.563597333847,5277.594680671265,5277.582293646508,9
32672.563597333847,5277.607385817214,5277.5807293371,0
32669.42200468026,5277.662112792224,5277.5807293371,8
32672.563597333847,5277.570017441264,5277.5807293371,15
32685.129967948207,5277.607254260355,5277.585454708305,0
32685.129967948207,5277.516797060264,5277.58565450551,7
32688.2715606018,5277.600601571036,5277.586627586138,16
32710.262709176925,5277.594631764005,5277.587171399171,9
32713.404301830516,5277.60708625555,5277.586851346908,0
32719.687487137697,5277.611755253858,5277.586851346908,9
32719.687487137697,5277.606986232505,5277.586851346908,0
32722.829079791285,5277.606911687817,5277.58929913726,0
32722.829079791285,5277.606859458875,5277.591476025717,0
32722.829079791285,5277.606826766011,5277.59315416012,0
32722.829079791285,5277.683721075071,5277.5946434158905,11
32722.829079791285,5277.5954097282165,5277.595966547618,10
32725.970672444873,5277.606920688515,5277.600737816947,0
32725.970672444873,5277.578490453645,5277.603553341311,10
32732.253857752054,5277.60697754008,5277.603811317613,0
32732.253857752054,5277.632836443806,5277.604996706163,12
32735.395450405646,5277.607083157257,5277.604996706163,0
32735.395450405646,5277.607188211622,5277.605553909017,0
32735.395450405646,5277.607292696774,5277.6060594901755,0
32738.537043059234,5277.587521219444,5277.6060594901755,15
32738.537043059234,5277.551756618936,5277.6060594901755,7
32738.537043059234,5277.634989982956,5277.6052126125915,16
32769.952969595135,5277.611719812656,5277.6039273484075,9
32773.09456224872,5277.665369042651,5277.6039273484075,11
32776.23615490231,5277.596112333342,5277.6039273484075,10
32782.51934020949,5277.534931961236,5277.603050585644,7
32788.80252551667,5277.600448766097,5277.603050585644,16
32798.22730347744,5277.632472762329,5277.603841141695,12
32798.22730347744,5277.621890142091,5277.60509747433,15
32798.22730347744,5277.527964333582,5277.602425472018,3
32817.07685939898,5277.535305313728,5277.600701808055,7
32854.77597124206,5277.60719182419,5277.599138816536,0
32854.77597124206,5277.607116385625,5277.595886429756,0
32930.174194928215,5277.552752648706,5277.593395825128,7
33112.38656883642,5277.51230846925,5277.591722133408,3
33206.63434844412,5277.604126964153,5277.590262172206,15
33263.18301620873,5277.606925817145,5277.587986571195,0
33417.12105623463,5277.606772206288,5277.587394979173,0
33417.12105623463,5277.606650999075,5277.587394979173,0
33417.12105623463,5277.611525630046,5277.587394979173,9
33423.40424154181,5277.621762877801,5277.589489985168,6
33423.40424154181,5277.632053201542,5277.591615543891,12
33423.40424154181,5277.579109266785,5277.594330060615,10
33429.68742684899,5277.552887430218,5277.594330060615,7
33432.82901950258,5277.570081970055,5277.594330060615,7
33435.97061215617,5277.634730228698,5277.595499215339,16
33508.22724318873,5277.6113963347925,5277.595979410577,9
33511.368835842324,5277.611292962138,5277.595979410577,9
33520.79361380309,5277.606663190829,5277.595979410577,0
33520.79361380309,5277.606686927911,5277.597645864628,0
33520.79361380309,5277.611234648335,5277.598874912333,9
33520.79361380309,5277.606736646324,5277.599720885998,0
33520.79361380309,5277.606793116764,5277.600723009912,0
33523.935206456685,5277.60021698453,5277.60161914349,16
33527.07679911027,5277.59661248414,5277.6017535457695,10
33530.21839176386,5277.552914780228,5277.6017535457695,7
33549.0679476854,5277.631647469344,5277.6017535457695,12
33589.908652182065,5277.6111778524555,5277.601468917143,9
33599.33343014284,5277.535969600604,5277.60074512535,7
33615.041393410786,5277.519151716639,5277.598230924182,7
33731.28032159361,5277.606639836495,5277.595284019749,0
33731.28032159361,5277.593839838783,5277.591592464447,9
33731.28032159361,5277.644944136715,5277.591592464447,8
33734.4219142472,5277.479791462716,5277.588633266274,3
33737.56350690079,5277.606442140897,5277.587221329412,0
33740.705099554376,5277.536684300789,5277.5867205548675,7
33932.34225142335,5277.593745064007,5277.583808628893,9
33935.483844076945,5277.593672070452,5277.58260363573,9
33954.33339999848,5277.606250847878,5277.58260363573,0
33963.75817795925,5277.606097101773,5277.583901381381,0
33963.75817795925,5277.576555293414,5277.583973700846,9
33966.89977061284,5277.6059605885785,5277.585787300909,0
33966.89977061284,5277.57944932586,5277.586900194479,10
33970.041363266435,5277.60584202805,5277.5874943499475,0
33970.041363266435,5277.519788967292,5277.5874943499475,7
34045.43958695259,5277.498895201785,5277.586900194479,3
34101.9882547172,5277.605533528166,5277.584694118834,0
34101.9882547172,5277.605277905925,5277.580742339976,0
34101.9882547172,5277.610937341881,5277.580742339976,9
34101.9882547172,5277.605113573582,5277.580742339976,0
34101.9882547172,5277.596723656799,5277.5812740571055,10
34101.9882547172,5277.66222301036,5277.584175410166,8
34105.129847370794,5277.6051087216365,5277.585991313183,0
34108.271440024386,5277.605118713844,5277.590707204311,0
34111.41303267797,5277.605141668208,5277.595366333986,0
34111.41303267797,5277.605175930848,5277.596423497386,0
34111.41303267797,5277.610866231223,5277.597367791577,9
34114.55462533156,5277.537504624366,5277.597367791577,7
34120.837810638746,5277.634541304293,5277.5977350040985,16
34120.837810638746,5277.554953829371,5277.5977350040985,7
34136.54577390669,5277.610722795644,5277.596300511742,9
34155.39532982823,5277.605171637639,5277.5954991359995,0
34155.39532982823,5277.587055938623,5277.59501120315,18
34171.10329309618,5277.599934633455,5277.595341239009,16
34186.811256364126,5277.610616278085,5277.595341239009,9
34189.95284901772,5277.605197634252,5277.595829171859,0
34189.95284901772,5277.605234513671,5277.596643225368,0
34208.802404939255,5277.5379352305345,5277.596418665592,7
34359.59885231157,5277.555304614798,5277.596418665592,7
34356.457259657975,5277.534945033437,5277.594747305038,3
34516.678484991055,5277.613732186603,5277.590257769626,10
35091.58994059799,5277.610383293163,5277.588387727208,9
35107.29790386594,5277.555268827228,5277.587058004654,7
35110.439496519524,5277.605096663059,5277.586483234303,0
35110.439496519524,5277.604990461492,5277.586483234303,0
35182.696127552095,5277.604911990432,5277.5878129568555,0
35185.83772020568,5277.613501597996,5277.58878289911,10
35616.235913747485,5277.604890355973,5277.58990448283,0
35741.899619891075,5277.600029238055,5277.591997936589,16
35817.29784357723,5277.555320529665,5277.592006330887,7
35898.97925257056,5277.610219904034,5277.593060423588,9
35933.53677176005,5277.604864653636,5277.5937097886535,0
35971.235883603134,5277.586771205142,5277.5937864425705,15
36074.908441171596,5277.610094134967,5277.5937864425705,9
36074.908441171596,5277.604869911855,5277.5937864425705,0
36074.908441171596,5277.6048889135645,5277.594692589505,0
36081.19162647877,5277.555398752316,5277.594692589505,7
36250.83762977262,5277.604860089848,5277.59458595696,0
36250.83762977262,5277.604849320973,5277.595175627903,0
36530.439375942115,5277.604854334787,5277.595680743916,0
36533.58096859571,5277.610008138622,5277.595680743916,9
36543.005746556475,5277.555482281414,5277.594565083561,7
36737.78449107904,5277.588462719929,5277.594565083561,5
36740.92608373263,5277.604825774147,5277.594548751987,0
36794.333158843656,5277.609893977617,5277.594807753609,9
36797.47475149725,5277.60483809654,5277.594807753609,0
36803.757936804424,5277.555550454362,5277.593533585741,7
37117.91720216341,5277.604804430769,5277.5937582212055,0
37303.2711687252,5277.587277932498,5277.5937582212055,18
37340.97028056828,5277.604780459234,5277.593877034919,0
37350.39505852905,5277.604773988499,5277.593877034919,0
37356.67824383623,5277.604782813211,5277.593877034919,0
37356.67824383623,5277.609813936367,5277.594754847892,9
37359.81983648982,5277.69856965153,5277.595841963533,11
37362.96142914341,5277.596386483766,5277.597084481422,10
37366.103021797,5277.604950819032,5277.602475194089,0
37366.103021797,5277.609877810755,5277.607268948946,9
37369.24461445059,5277.572885815588,5277.607268948946,7
37369.24461445059,5277.609894873809,5277.607268948946,9
37375.52779975777,5277.634505025803,5277.607268948946,16
37381.81098506495,5277.631399201317,5277.607284714771,12
37538.89061774444,5277.605152495969,5277.6075313310275,0
38289.7312619524,5277.662452182702,5277.608644153385,8
38371.412670945734,5277.610066012903,5277.609933150838,9
38371.412670945734,5277.596702158628,5277.611525753354,10
38421.67815340317,5277.604143662437,5277.612372430032,15
38475.085228514195,5277.605372491634,5277.612372430032,0
38647.872824461636,5277.605578741587,5277.612372430032,0
39185.08516822549,5277.605772829627,5277.611546606867,0
39565.21787930986,5277.605956148504,5277.610888170832,0
39646.89928830319,5277.586991218931,5277.610322855767,15
39725.43910464294,5277.606097531963,5277.609839318621,0
40071.01429653781,5277.606234562692,5277.608389733747,0
40228.0939292173,5277.555733361548,5277.607105032171,7
40407.164710471916,5277.606294353464,5277.60700319352,0
40432.29745170064,5277.621341691086,5277.6054989275,15
40620.79301091602,5277.586763243235,5277.603101916474,15
40846.98768197449,5277.606363003193,5277.602392744341,0
41220.837207751676,5277.606436289731,5277.602392744341,0
41236.54517101962,5277.6065135734625,5277.60282731739,0
41478.44780534604,5277.606594292596,5277.603222923466,0
41610.39469679681,5277.596865644893,5277.603021821628,10
41786.32388539784,5277.606668088258,5277.603220225356,0
42229.288449554,5277.606745645865,5277.603408902515,0
42229.288449554,5277.606826433134,5277.603584191832,0
42229.288449554,5277.60690998262,5277.603762585151,0
42229.288449554,5277.610088793551,5277.603934219154,9
42229.288449554,5277.607004021188,5277.604252428181,0
42229.288449554,5277.607099017534,5277.604713036964,0
42232.43004220759,5277.627251193741,5277.605128789438,9
42232.43004220759,5277.607226008388,5277.605337321262,0
42232.43004220759,5277.60734963186,5277.606568610678,0
42235.57163486118,5277.59019500174,5277.606749687259,7
42241.85482016836,5277.572799087544,5277.606749687259,7
42254.42119078272,5277.607397917618,5277.606749687259,0
42254.42119078272,5277.607452648642,5277.604544843761,0
42254.42119078272,5277.621136165793,5277.604257008296,15
42257.562783436304,5277.624664953295,5277.604257008296,0
42257.562783436304,5277.6744703668965,5277.604257008296,5
42257.562783436304,5277.634409831305,5277.606279015488,16
42260.704376089896,5277.690338578285,5277.610973933829,6
42263.84596874349,5277.656108711037,5277.615688105372,4
42273.27074670426,5277.656864047739,5277.620751498473,5
42276.41233935785,5277.672574029534,5277.626442423743,6
42276.41233935785,5277.620853037383,5277.629700874537,6
42282.695524665025,5277.631505639361,5277.6325495261035,12
42339.24419242964,5277.624902326692,5277.6333560018875,0
42339.24419242964,5277.625122156242,5277.6333560018875,0
42339.24419242964,5277.6082000627775,5277.6333560018875,0
42342.38578508323,5277.608590709561,5277.632451070023,0
42342.38578508323,5277.610222545645,5277.630738552206,9
42342.38578508323,5277.608919403316,5277.628315299156,0
42345.52737773682,5277.631470537251,5277.626264538045,12
42345.52737773682,5277.621340002446,5277.624882812793,4
42348.66897039041,5277.555874452771,5277.6242538221995,7
42358.09374835118,5277.6091272637,5277.623825028355,0
42424.06719407657,5277.609320141754,5277.6201260078005,0
42427.20878673015,5277.556178871509,5277.616278667806,7
42430.350379383744,5277.634239281888,5277.615513513681,16
42442.916749998105,5277.603787078584,5277.613341655876,15
42508.89019572349,5277.556418162131,5277.61110530206,7
42546.589307566566,5277.604770106993,5277.609723702857,18
42848.18220231119,5277.656310094756,5277.609572722153,5
42851.32379496478,5277.609436761671,5277.610332380673,0
42857.60698027196,5277.609549693483,5277.610241369385,0
42892.16449946145,5277.609659319667,5277.610172297718,0
42892.16449946145,5277.610317938287,5277.610181790523,9
42892.16449946145,5277.60976622744,5277.610181790523,0
42892.16449946145,5277.579983409574,5277.61015237772,10
42892.16449946145,5277.609827287965,5277.610130922763,0
42895.30609211503,5277.593245793517,5277.6086461895,9
42895.30609211503,5277.645497589703,5277.6085783091885,8
42904.73087007581,5277.539516961412,5277.607011997063,7
42907.87246272939,5277.50219012235,5277.606256729,3
42914.155648036576,5277.552149481192,5277.604001793789,15
42917.29724069016,5277.609627914722,5277.596909733599,0
42917.29724069016,5277.609464618228,5277.591636333676,0
42933.00520395811,5277.597331775863,5277.591636333676,10
42933.00520395811,5277.5802062553275,5277.591275695629,10
42948.71316722606,5277.586817385086,5277.590841875734,15
43055.52731744811,5277.6093173501495,5277.591433267419,0
43083.801651330425,5277.6384803174915,5277.592094213429,5
43086.94324398401,5277.6105237232405,5277.5925172241805,9
43086.94324398401,5277.662929144505,5277.595125762369,8
43086.94324398401,5277.609375424094,5277.598311797268,0
43086.94324398401,5277.597741860831,5277.60219919078,10
43086.94324398401,5277.609424973365,5277.605605389609,0
43090.0848366376,5277.609479313379,5277.605884298453,0
43090.0848366376,5277.610561320714,5277.606082497613,9
43093.22642929119,5277.610604380228,5277.606268566101,9
43099.50961459837,5277.55705078424,5277.606022593588,7
43102.65120725196,5277.609477940442,5277.606022593588,0
43102.65120725196,5277.63830565083,5277.606315943281,15
43121.5007631735,5277.609538965546,5277.606551321687,0
43244.022876663505,5277.609603248075,5277.606580712225,0
43247.16446931709,5277.610651438758,5277.606580712225,9
43250.30606197068,5277.574356348642,5277.606580712225,7
43331.98747096401,5277.5383800614945,5277.606580712225,3
43404.244101996585,5277.6095343519855,5277.605305243423,0
43448.226399146835,5277.614936897777,5277.601912753431,10
43539.33258610094,5277.597677227323,5277.599841270166,10
43668.137884898126,5277.627727066963,5277.599841270166,9
43668.137884898126,5277.609545988846,5277.599841270166,0
43671.27947755172,5277.609567115043,5277.601360191442,0
43856.63344411351,5277.614952841679,5277.603123292627,10
43862.91662942069,5277.597763560998,5277.603821018957,10
44073.40333721121,5277.627515931038,5277.604326392647,9
44139.37678293659,5277.620671439842,5277.6049121834885,15
44261.898896426595,5277.615094614232,5277.606160168005,10
44309.022786230445,5277.59795366666,5277.607488587082,10
44343.58030541993,5277.609647051759,5277.6080693651,0
44359.28826868788,5277.6097277778945,5277.608244852492,0
44359.28826868788,5277.586163040153,5277.608244852492,15
44472.38560421711,5277.621064491063,5277.6080693651,5
44626.32364424301,5277.609799072649,5277.6078942782815,0
44887.07583449096,5277.609872136075,5277.607921496355,0
44887.07583449096,5277.627355627564,5277.607921496355,9
45009.59794798097,5277.574342758414,5277.607688645536,7
45078.71298635994,5277.615251435844,5277.607688645536,10
45235.79261903943,5277.59808129191,5277.607516943724,10
45295.48287945764,5277.60992292151,5277.606928549005,0
45688.18196115636,5277.604928216111,5277.606540422741,18
45710.17310973149,5277.6205896626825,5277.606540422741,15
46109.15537673739,5277.609995779453,5277.606928549005,0
46112.29696939098,5277.627200732308,5277.6073072985755,9
46442.16419801791,5277.610097265184,5277.608090952485,0
46526.987199664836,5277.586108153714,5277.608090952485,15
46922.82787401715,5277.610161934779,5277.608090952485,0
47029.642024239205,5277.603428616542,5277.608050408882,15
47331.23491898382,5277.610222539853,5277.607810351342,0
47343.80128959818,5277.637644736469,5277.607810351342,15
47720.79240802896,5277.663161440349,5277.607810351342,8
47752.20833456486,5277.620150836826,5277.609433108724,15
47903.00478193717,5277.610408562214,5277.613629250762,0
48836.057800053335,5277.60521067596,5277.615691962405,18
48986.85424742565,5277.615493239684,5277.615713775452,10
48986.85424742565,5277.598422676739,5277.615713775452,10
48989.99584007923,5277.6271165445205,5277.615112806239,9
48989.99584007923,5277.663611205873,5277.615112806239,19
48993.13743273282,5277.559657744197,5277.614954595612,19
48993.13743273282,5277.559747297077,5277.614185934319,19
48993.13743273282,5277.610468226574,5277.613437888741,0
49150.21706541231,5277.61573441106,5277.611203530059,10
49282.163956863085,5277.598576112454,5277.608434852133,10
49558.62411037899,5277.615881114285,5277.608319079634,10
49775.394003476686,5277.626971997026,5277.608319079634,9
49778.53559613027,5277.610564898325,5277.608737617016,0
49778.53559613027,5277.610659569163,5277.609730154263,0
49967.03115534566,5277.598743103578,5277.609966112791,10
50259.19927212951,5277.610735429301,5277.610042581009,0
50372.29660765874,5277.616067726816,5277.610399915926,10
50413.13731215541,5277.626851078582,5277.610399915926,9
50416.278904809,5277.610845072814,5277.610402771042,0
50780.703652625416,5277.598942638944,5277.610332382342,10
50903.225766115414,5277.610932357276,5277.610496824161,0
50997.473545723115,5277.626736919772,5277.611198087271,9
51000.6151383767,5277.609521825444,5277.611927808391,9
51000.6151383767,5277.611037819956,5277.611876648623,0
51003.75673103029,5277.626780580744,5277.611930078945,9
51402.73899803619,5277.611161156293,5277.612130832257,0
51402.73899803619,5277.60957730552,5277.6125624682745,9
51405.88059068978,5277.626847697028,5277.613043238151,9
51811.14604300287,5277.62678431293,5277.613368530545,9
51814.28763565646,5277.609613546175,5277.613929168756,9
51814.28763565646,5277.61130253934,5277.614503021818,0
51817.42922831005,5277.62690695031,5277.614845972754,9
51829.995598924404,5277.6114532886195,5277.615265942696,0
51946.234527107226,5277.61159455251,5277.615271892602,0
52002.783194871845,5277.616336964443,5277.615130234366,10
52144.15486428339,5277.611729251345,5277.615130234366,0
52216.41149531595,5277.62684845079,5277.61534108331,9
52222.69468062313,5277.6118735040245,5277.61534108331,0
52225.83627327672,5277.626802247245,5277.615432683124,9
52225.83627327672,5277.612024724809,5277.615896615749,0
52408.04864718493,5277.599265541465,5277.615896615749,10
52624.81854028263,5277.612141523857,5277.615896615749,0
52627.96013293621,5277.626738143908,5277.615630672036,9
52627.96013293621,5277.6122705101725,5277.615415100418,0
52627.96013293621,5277.612392156776,5277.615080647028,0
52631.101725589804,5277.6266843858275,5277.615080647028,9
52643.668096204165,5277.612524133702,5277.615415100418,0
52816.455692151605,5277.616663200829,5277.615699129154,10
53033.225585249296,5277.626644502538,5277.615849510272,9
53036.36717790289,5277.612664825426,5277.61604893816,0
53036.36717790289,5277.6266145095315,5277.616393355461,9
53048.93354851725,5277.612810766842,5277.616823443909,0
53089.774253013915,5277.626592514308,5277.617103668227,9
53096.05743832109,5277.5996093062195,5277.617103668227,10
53224.862737118274,5277.617004765199,5277.616865224055,10
53256.27866365417,5277.626559125329,5277.617256303974,9
53256.27866365417,5277.612949755487,5277.617016756723,0
53259.42025630776,5277.609408407727,5277.616568512012,9
53259.42025630776,5277.613068932276,5277.61620298712,0
53259.42025630776,5277.599912102996,5277.616162904714,10
53268.84503426853,5277.557254538578,5277.61591373691,7
53630.12818943136,5277.617192181919,5277.61489173113,10
53784.06622945726,5277.60000515047,5277.611459120831,10
53941.14586213675,5277.602773901552,5277.608403843902,15
53972.56178867265,5277.634053692502,5277.608403843902,16
54010.26090051572,5277.663379758028,5277.608403843902,8
54082.51753154829,5277.613184973759,5277.609571992082,0
54082.51753154829,5277.609593601163,5277.612653694894,9
54082.51753154829,5277.613285876029,5277.614953207972,0
54088.80071685547,5277.557527385111,5277.614953207972,7
54095.083902162645,5277.613300161267,5277.614953207972,0
